0,290.0
1,150.0
2,-357.0
3,210.0
4,-415.0
5,230.0
6,-348.0
7,280.0
8,270.0
9,-415.0
10,250.0
11,300.0
12,180.0
13,290.0
14,300.0
15,240.0
16,190.0
17,240.0
18,-241.0
19,140.0
20,270.0
21,-432.0
22,250.0
23,-391.0
24,270.0
25,310.0
26,260.0
27,150.0
28,170.0
29,290.0
30,250.0
31,140.0
32,300.0
33,-361.0
34,310.0
35,240.0
36,-394.0
37,-325.0
38,140.0
39,170.0
40,290.0
41,-367.0
42,280.0
43,-364.0
44,130.0
45,-345.0
46,310.0
47,-229.0
48,160.0
49,280.0
50,240.0
51,230.0
52,-380.0
53,270.0
54,-336.0
55,-391.0
56,-376.0
57,160.0
58,-457.0
59,280.0
60,-240.0
61,260.0
62,150.0
63,280.0
64,340.0
65,270.0
66,-458.0
67,320.0
68,250.0
69,250.0
70,260.0
71,230.0
72,300.0
73,-283.0
74,270.0
75,250.0
76,260.0
77,240.0
78,280.0
79,270.0
80,260.0
81,300.0
82,260.0
83,250.0
84,250.0
85,240.0
86,160.0
87,140.0
88,140.0
89,330.0
90,250.0
91,290.0
92,300.0
93,280.0
94,200.0
95,210.0
96,290.0
97,310.0
98,-431.0
99,300.0
100,240.0
101,250.0
102,160.0
103,280.0
104,190.0
105,260.0
106,340.0
107,-391.0
108,220.0
109,270.0
110,290.0
111,-298.0
112,310.0
113,280.0
114,260.0
115,230.0
116,300.0
117,-428.0
118,310.0
119,250.0
120,280.0
121,260.0
122,-273.0
123,270.0
124,240.0
125,290.0
126,240.0
127,220.0
128,270.0
129,280.0
130,130.0
131,300.0
132,150.0
133,-387.0
134,-437.0
135,190.0
136,150.0
137,-403.0
138,270.0
139,290.0
140,240.0
141,-394.0
142,170.0
143,-341.0
144,-294.0
145,180.0
146,-231.0
147,210.0
148,220.0
149,250.0
150,230.0
151,240.0
152,280.0
153,250.0
154,280.0
155,250.0
156,270.0
157,240.0
158,280.0
159,270.0
160,260.0
161,280.0
162,270.0
163,140.0
164,250.0
165,170.0
166,330.0
167,230.0
168,270.0
169,180.0
170,260.0
171,-234.0
172,-287.0
173,250.0
174,250.0
175,150.0
176,260.0
177,260.0
178,-255.0
179,290.0
180,270.0
181,240.0
182,280.0
183,160.0
184,280.0
185,280.0
186,150.0
187,260.0
188,260.0
189,-407.0
190,-336.0
191,-420.0
192,240.0
193,-444.0
194,190.0
195,280.0
196,260.0
197,230.0
198,200.0
199,280.0
200,260.0
201,280.0
202,250.0
203,170.0
204,280.0
205,-226.0
206,290.0
207,-362.0
208,230.0
209,270.0
210,250.0
211,250.0
212,240.0
213,250.0
214,260.0
215,150.0
216,300.0
217,290.0
218,300.0
219,250.0
220,230.0
221,230.0
222,260.0
223,270.0
224,-263.0
225,-251.0
226,240.0
227,270.0
228,-423.0
229,-435.0
230,250.0
231,-399.0
232,290.0
233,270.0
234,240.0
235,320.0
236,230.0
237,290.0
238,280.0
239,-407.0
240,250.0
241,290.0
242,280.0
243,230.0
244,270.0
245,250.0
246,280.0
247,270.0
248,280.0
249,300.0
250,250.0
251,280.0
252,260.0
253,300.0
254,-458.0
255,260.0
256,260.0
257,200.0
258,230.0
259,260.0
260,280.0
261,250.0
262,240.0
263,250.0
264,230.0
265,260.0
266,220.0
267,250.0
268,230.0
269,300.0
270,-398.0
271,-414.0
272,300.0
273,-405.0
274,270.0
275,260.0
276,250.0
277,290.0
278,250.0
279,280.0
280,220.0
281,-390.0
282,-283.0
283,-397.0
284,260.0
285,200.0
286,250.0
287,300.0
288,300.0
289,240.0
290,250.0
291,280.0
292,160.0
293,-433.0
294,230.0
295,-391.0
296,260.0
297,240.0
298,260.0
299,280.0
300,250.0
301,-325.0
302,270.0
